,category,item,quantity,price,payment_method,card_type,shopping_mall,city,province_state,country,gender,age,days_since_last_purchase,tenure,discount_used,purchase_frequency,avg_purchase_value,recency,purchase_per_tenure,discount_ratio
3051,1,4,0.45443740232561997,-0.8443123744074046,2,2,45,32,20,3,1,26.0,-1.2085898000731254,0.8214068336780322,-1.0118704488730614,-1.0509323149936867,0.9516836653251665,-1.024367480051277,-0.8400094110331889,-0.6236283535923591
5691,1,4,-1.3290688862364683,-0.11210286961046824,9,2,33,22,4,3,0,62.0,1.2400917156032485,-1.2412201865229358,-1.0118704488730614,1.5546793280710367,0.6182677313612123,-0.8373781015120935,2.28119778709102,-0.6236283535923591
3124,3,6,-1.3290688862364683,2.6814133482998983,2,0,12,24,17,3,1,28.0,0.7056951260557935,-0.5536778464559464,-1.0118704488730614,0.45757968888589,-0.7639694416110373,1.3479422113145267,0.26871792203182865,-0.6236283535923591
2491,3,10,0.45443740232561997,2.1597498485115727,7,3,51,28,7,2,1,69.0,0.018613796637637167,0.8214068336780322,0.9882688056694595,-1.4623446796881168,0.05532124917365184,0.9758522358375654,-0.979764957217855,-0.37269034515465316
3854,0,5,1.3461905466066642,-0.6472576668071124,2,3,8,7,15,3,0,18.0,-0.7638954951997076,-0.8974490164894412,-1.0118704488730614,0.38901096143681835,-0.5528996072048036,1.5632633138747987,0.5517229030557774,-0.6236283535923591
4777,0,0,0.45443740232561997,-0.8459476831841705,0,3,58,25,7,2,0,57.0,-1.6895467306658347,0.13386449361104288,-1.0118704488730614,-0.9137948600955433,1.0621671769165906,0.983407362243189,-0.7135639168661101,-0.6236283535923591
7509,1,9,-0.4373157419554242,-0.8226445331152562,4,2,41,34,9,3,1,37.0,0.6675239410881182,1.5089491737450216,-1.0118704488730614,0.7318545986821767,1.2391934896443992,-0.5502832980983975,-0.38686264007078675,-0.6236283535923591
6457,0,2,-0.4373157419554242,-0.6848697686727284,6,2,33,22,4,3,0,64.0,1.1198524829550711,-1.2412201865229358,-1.0118704488730614,-0.8452261326464716,0.6599622713137573,1.5179325554410572,-0.16452427114063628,-0.6236283535923591
6293,2,11,-1.3290688862364683,-0.6390811229232829,2,0,17,5,16,3,2,52.0,-1.0043739604960622,0.8214068336780322,-1.0118704488730614,-1.59948213458626,0.7742361956281401,-1.0035908824358122,-1.0263501392794103,-0.6236283535923591
1148,1,1,-1.3290688862364683,0.7088221363260186,5,3,54,0,14,3,1,52.0,0.1464872662793496,-0.20990667642245178,0.9882688056694595,0.3204422339877467,-0.9673180649149479,-0.35196122995077855,-0.02476872495597015,-0.1924111969875644
574,1,4,-0.4373157419554242,0.2779182736482013,9,2,0,28,11,2,2,56.0,0.5358333529496382,-1.2412201865229358,-1.0118704488730614,0.45757968888589,0.7197665609426601,1.1949509016006492,1.1631534176136913,-0.6236283535923591
3769,2,8,-0.4373157419554242,-1.1309002375356305,0,0,24,1,10,3,1,34.0,-1.6971809676593699,-0.20990667642245178,-1.0118704488730614,-1.393775952239045,-0.8599230377644532,0.01068483751915322,-0.8982408886101332,-0.6236283535923591
4146,3,7,0.45443740232561997,-0.37007282914529055,0,2,27,42,4,3,2,27.0,-0.4012692380067917,0.8214068336780322,0.9882688056694595,1.486110600621965,-1.699990805697212,-1.526783386025245,0.02181645710558523,0.3021485927908159
853,3,3,1.3461905466066642,-0.15584737938895635,1,0,29,11,4,3,1,63.0,0.5396504714464058,-1.2412201865229358,-1.0118704488730614,-0.22810758560482663,1.2829236216148296,-0.7164960790221162,0.46437568669036106,-0.6236283535923591
5919,3,3,-0.4373157419554242,1.8882885915684313,6,2,10,30,9,3,0,57.0,1.3164340855385992,0.8214068336780322,-1.0118704488730614,-1.5309134071371884,0.3046461749504865,-0.22163529945377183,-1.0030575482486328,-0.6236283535923591
9358,0,2,-1.3290688862364683,-0.4125908573412043,9,3,4,48,23,0,2,64.0,-1.1513330226216123,1.165178003711527,-1.0118704488730614,-1.2566384973409017,-0.5785199894988758,-1.5740029260603925,-0.9261919978470663,-0.6236283535923591
6614,0,0,-1.3290688862364683,-0.5920659955912629,1,0,28,43,2,3,1,58.0,0.2972634469016672,-0.5536778464559464,0.9882688056694595,-1.1195010424427583,0.656873786872828,-1.6646644429278754,-0.6955953466423673,0.5880967622368137
6002,1,1,1.3461905466066642,-0.6313134062336448,3,1,47,16,21,3,1,47.0,-1.645649867953008,-1.2412201865229358,-1.0118704488730614,0.38901096143681835,0.050267365543040135,1.3290543953004677,1.0932756445213585,-0.6236283535923591
9163,0,0,0.45443740232561997,-0.6071926017763476,3,1,51,28,7,2,1,44.0,0.6885180928203396,1.165178003711527,-1.0118704488730614,1.6918167829691801,-0.8705923476512998,-0.22163529945377183,-0.02476872495597015,-0.6236283535923591
4495,1,9,1.3461905466066642,-0.20000071636163586,1,0,32,19,26,3,2,33.0,0.5644617416753946,-0.5536778464559464,-1.0118704488730614,1.6232480555201083,-1.1190047666614964,-0.17819332262143625,0.9814712075736257,-0.6236283535923591
8173,2,11,1.3461905466066642,-1.1566563507696934,8,0,27,42,4,3,0,49.0,-0.5367769446420392,1.165178003711527,-1.0118704488730614,1.486110600621965,-1.471232378583838,0.8587477765503999,-0.08765872073906984,-0.6236283535923591
6655,1,9,1.3461905466066642,-0.5507744489779237,8,1,12,24,17,3,2,18.0,0.4652166607594388,1.165178003711527,0.9882688056694595,1.6918167829691801,-1.305366725540296,1.591595037895887,-0.02476872495597015,0.5222633912315708
2368,0,0,-1.3290688862364683,-0.48250030754794687,0,0,32,19,26,3,1,26.0,1.2210061231194107,-1.5849913565564304,-1.0118704488730614,-0.982363587544615,0.3871929409171412,-0.4803983788463794,0.08004793468252941,-0.6236283535923591
4780,1,1,-1.3290688862364683,-0.17915052945787058,0,3,16,1,10,3,2,29.0,1.1542065494259788,0.4776356636445376,-1.0118704488730614,-1.3252072247899733,1.5324591258762732,-0.09886449536238867,-0.9157103318832164,-0.6236283535923591
7992,3,7,1.3461905466066642,1.8596706879750278,8,3,46,40,26,3,2,59.0,0.3888742908240881,1.165178003711527,0.9882688056694595,-0.36524504050296996,1.439032471538163,-1.4153452715422972,-0.6536686827869674,-0.34893941050690636
2950,1,1,0.45443740232561997,-0.9219895413037853,9,3,31,37,4,3,1,66.0,-0.05772857329771353,1.165178003711527,-1.0118704488730614,1.6232480555201083,0.1486075178553558,0.4772138930664092,-0.045732056883669985,-0.6236283535923591
5625,3,6,0.45443740232561997,0.4050635310417508,3,1,34,2,26,3,1,22.0,0.34306886886287763,-1.2412201865229358,0.9882688056694595,-1.1195010424427583,0.5632365540501093,0.14856589442178353,-0.44403536350996836,-0.11607230078614378
6971,1,9,-0.4373157419554242,0.48682896988004637,8,2,36,34,9,3,1,55.0,0.9633506245876021,0.4776356636445376,-1.0118704488730614,-1.393775952239045,1.5118926272128124,-1.5060067884097803,-0.9419144967928412,-0.6236283535923591
8716,0,5,1.3461905466066642,-0.34676967907637646,9,3,27,42,4,3,0,36.0,1.5931751765542455,-0.5536778464559464,-1.0118704488730614,-1.6680508620353316,1.698324778919815,0.10890148079225974,-1.031008657485566,-0.6236283535923591
1841,2,11,1.3461905466066642,-1.0119315240259104,3,1,8,7,15,3,2,24.0,0.5281991159561031,0.8214068336780322,-1.0118704488730614,0.45757968888589,-0.3058208519304629,1.2723909472582908,-0.32757240835608004,-0.6236283535923591
5986,0,5,0.45443740232561997,-0.43384987143916115,1,0,53,17,1,0,0,34.0,-1.6151129199788679,1.5089491737450216,0.9882688056694595,1.486110600621965,-1.4223079773263902,1.5538194058677692,-0.17722932079378773,0.3694778252550469
537,1,4,-0.4373157419554242,-1.0327817109296757,8,2,46,40,26,3,2,69.0,-0.742901343467486,0.8214068336780322,0.9882688056694595,0.251873506538675,-0.5418091403487395,-0.5653935509096447,-0.397450181448413,2.5090374605660024
2806,0,5,0.45443740232561997,-0.4318057354682037,9,0,18,44,25,2,2,29.0,1.1542065494259788,0.4776356636445376,-1.0118704488730614,-1.3252072247899733,1.5324591258762732,-0.09886449536238867,-0.9157103318832164,-0.6236283535923591
5801,1,1,1.3461905466066642,0.588218114039533,6,2,39,36,9,3,2,69.0,0.2457323471953055,-0.5536778464559464,-1.0118704488730614,-1.6680508620353316,-0.09454043903962035,0.46399242185656797,-1.031008657485566,-0.6236283535923591
5596,3,10,-1.3290688862364683,1.552232637943037,5,3,39,36,9,3,0,41.0,-0.7944324431738479,-0.8974490164894412,-1.0118704488730614,1.1432669633766066,-0.843427723136763,-0.5313954820843385,1.128214531067525,-0.6236283535923591
7206,3,3,-0.4373157419554242,1.0542811154178173,9,1,56,25,7,2,0,27.0,-1.0616307379475753,0.8214068336780322,-1.0118704488730614,-0.36524504050296996,-1.4225185558109992,-0.7221624238263339,-0.6070835007254121,-0.6236283535923591
7343,2,8,-1.3290688862364683,-0.789120703191555,4,2,57,41,4,3,0,46.0,-0.3726408492810352,-1.5849913565564304,0.9882688056694595,-0.7080886777483283,-0.24545501967593647,-0.5011749764618443,0.4993145732365276,1.0458173780907805
7560,0,5,-0.4373157419554242,-0.09125268270670296,9,0,19,21,27,2,0,50.0,1.2992570523031453,-0.8974490164894412,0.9882688056694595,1.0061295084784634,-0.9478746515027342,0.7605311332772934,1.0233978714290253,0.09048923059392512
8096,3,7,0.45443740232561997,2.818370458354043,3,1,25,31,18,3,2,31.0,-0.8765004908543498,0.4776356636445376,-1.0118704488730614,-0.22810758560482663,0.9146218520340156,1.0872903503205131,-0.4964436933292181,-0.6236283535923591
784,2,11,-1.3290688862364683,-1.0613996145230793,4,2,4,48,23,0,1,70.0,-1.5673989387692737,0.13386449361104288,0.9882688056694595,0.9375607810293917,1.7520924853232651,0.47154754826219153,0.095021743202315,2.8685237015349947
1409,3,3,-0.4373157419554242,2.2537801031756124,9,2,49,28,11,2,2,29.0,1.5664553470768727,0.13386449361104288,-1.0118704488730614,-0.7766574051974,1.4812183612881287,1.4952671762241865,-0.6536686827869674,-0.6236283535923591
154,0,2,1.3461905466066642,-0.24946880685880468,0,0,7,4,30,2,0,45.0,-0.2600358536263929,-0.8974490164894412,0.9882688056694595,-0.15953885815575497,-1.089032429018842,-1.0659206752822068,0.1324562645017792,0.19694666706545508
7806,0,0,1.3461905466066642,-0.7482379837724072,0,2,46,40,26,3,1,43.0,0.10831608131167425,-1.5849913565564304,0.9882688056694595,1.28040441827475,-1.588173630369932,0.3336664913595612,3.538997702753014,0.9244913801486917
3009,1,9,-0.4373157419554242,0.6487245387798715,0,0,26,20,20,3,2,63.0,-1.0940762451700994,1.165178003711527,0.9882688056694595,-1.3252072247899733,0.08297722348560929,0.3638869969820555,-0.9471553297747662,-0.17918588465272095
1686,1,1,1.3461905466066642,0.06818992302797323,8,2,38,18,9,3,1,46.0,1.6523405132541422,1.5089491737450216,0.9882688056694595,-0.9137948600955433,0.8678032356226559,-0.7240512054277398,-0.8442444275842393,0.007920046534437805
4014,3,10,-1.3290688862364683,1.337598360992511,6,2,23,26,5,3,0,70.0,0.5014792864787304,1.5089491737450216,0.9882688056694595,0.7318545986821767,0.6427650284040376,0.4073289738143911,-0.38686264007078675,-0.29479032431979263
7455,1,9,-0.4373157419554242,0.6303273150412549,8,0,9,14,5,3,2,69.0,0.11785887755359309,-0.20990667642245178,-1.0118704488730614,0.3204422339877467,0.004571834382927741,-1.691107385347558,-0.02476872495597015,-0.6236283535923591
3863,3,6,-1.3290688862364683,2.535870867167732,7,3,10,30,9,3,1,54.0,-1.6761868159271485,0.13386449361104288,-1.0118704488730614,-0.36524504050296996,1.51589361842038,-1.6571093165222517,-0.47398298054953963,-0.6236283535923591
2733,3,10,0.45443740232561997,1.6307274592278007,8,2,56,25,7,2,1,63.0,1.39277645547395,-0.20990667642245178,0.9882688056694595,0.8689920535803201,1.667018777541305,-1.6778859141377167,0.2547423674133619,-0.3275598680290949
1895,2,8,1.3461905466066642,-1.1055529514957587,4,2,6,32,20,3,1,29.0,-1.3135605587342325,-1.5849913565564304,-1.0118704488730614,1.074698235927535,1.045882440773509,-0.7221624238263339,3.224547723837516,-0.6236283535923591
5442,3,6,-1.3290688862364683,-0.7359731679466631,9,0,9,14,5,3,0,39.0,1.4595760291673816,-0.5536778464559464,-1.0118704488730614,-1.5309134071371884,-0.23640014483775734,-0.5219515740773091,-0.9471553297747662,-0.6236283535923591
569,0,2,1.3461905466066642,-0.9256689860515087,7,3,57,41,4,3,0,69.0,1.3985021332191012,0.8214068336780322,-1.0118704488730614,0.18330477908960335,1.5138580264024946,-0.7844922166727284,-0.4207427724791907,-0.6236283535923591
6709,1,9,-0.4373157419554242,-0.6946816213333238,1,0,46,40,26,3,1,64.0,-0.2657615313715442,0.13386449361104288,-1.0118704488730614,-0.570951222850185,-0.46347394407426107,1.3970505329510798,-0.5638258316682536,-0.6236283535923591
5854,3,3,-0.4373157419554242,2.3359543692080993,2,2,23,26,5,3,2,45.0,1.5206499251156622,-0.20990667642245178,0.9882688056694595,-0.36524504050296996,0.6183379241894151,0.23733862968786057,-0.3741575904176353,-0.3848152646206455
1816,3,6,-1.3290688862364683,1.428357998103019,4,2,40,27,4,3,0,21.0,-1.7315350341302778,-1.2412201865229358,0.9882688056694595,-1.3252072247899733,-1.0389147496819444,0.5603202835282686,-0.6536686827869674,-0.30568615155837614
8319,2,8,-0.4373157419554242,-0.6309045790394533,6,2,25,31,18,3,0,56.0,1.5053814511285921,-1.5849913565564304,0.9882688056694595,-0.36524504050296996,-1.4325561302440193,1.0608474079008308,1.0233978714290253,0.6573173791963873
3394,3,3,1.3461905466066642,-0.6235456895440067,9,2,53,17,1,0,2,18.0,1.2343660378580972,-0.5536778464559464,-1.0118704488730614,-0.9137948600955433,-0.4872693128350568,0.13534442321194226,-0.5698153550761679,-0.6236283535923591
3327,3,7,-1.3290688862364683,1.9099564328605798,8,2,24,1,10,3,1,68.0,0.14839582552773337,-0.5536778464559464,-1.0118704488730614,1.6232480555201083,-0.02715532396479998,-0.8166015038966287,0.9814712075736257,-0.6236283535923591
9982,1,1,-0.4373157419554242,0.22436191120911766,8,1,27,42,4,3,2,39.0,-1.5177763983112957,0.8214068336780322,-1.0118704488730614,-1.1880697698918299,-0.7279605207429303,-0.13475134578910067,-0.8865945930947442,-0.6236283535923591
6102,1,9,0.45443740232561997,0.5988476210885113,6,2,59,48,23,0,0,28.0,-0.9662027755283868,-1.2412201865229358,-1.0118704488730614,-1.2566384973409017,-1.0926824560853947,1.5122662106368394,-0.5837909096946344,-0.6236283535923591
2975,3,3,0.45443740232561997,2.650751308735537,9,2,24,1,10,3,1,70.0,-1.5673989387692737,0.13386449361104288,0.9882688056694595,0.9375607810293917,1.7520924853232651,0.47154754826219153,0.095021743202315,-0.4037921561075618
980,0,5,-1.3290688862364683,-1.0814321470384616,6,2,17,5,16,3,0,39.0,1.341245355767588,1.165178003711527,-1.0118704488730614,0.5261484163349617,-1.5994746757106049,1.1968396832020551,-0.3811453677268687,-0.6236283535923591
190,2,8,1.3461905466066642,-0.8238710146978308,8,3,22,49,20,3,0,18.0,-0.3745494085294189,-0.8974490164894412,0.9882688056694595,-1.0509323149936867,1.6517167409930644,1.536820371455116,-0.5488520231484679,1.1649633790925156
9331,2,8,-0.4373157419554242,-1.1231325208459924,4,2,11,10,22,3,0,34.0,-0.19132772068457726,-0.5536778464559464,0.9882688056694595,-0.022401403257611637,0.9932378196213058,0.15234345762459534,-0.02476872495597015,4.017358037753362
5088,0,2,-0.4373157419554242,-0.9244425044689342,5,3,25,31,18,3,2,22.0,1.030150198281034,-1.5849913565564304,0.9882688056694595,-1.3252072247899733,-0.6503974455786842,-0.9809255032189415,-0.44403536350996836,1.6305650364898483
699,3,6,-0.4373157419554242,1.6033360372169716,9,2,47,16,21,3,0,66.0,0.6350784338655941,1.5089491737450216,0.9882688056694595,-1.1195010424427583,0.6606641995957868,-0.17819332262143625,-0.9014171510234209,-0.32477695717994526
9759,1,9,-0.4373157419554242,-0.863527252534404,1,0,55,27,4,3,2,36.0,-1.0444537047121214,1.165178003711527,-1.0118704488730614,-0.5023824954011133,-0.23169722534816062,0.9871849254460008,-0.6955953466423673,-0.6236283535923591
606,2,8,0.45443740232561997,-0.5520009305604981,7,3,35,15,6,1,1,40.0,-0.7791639691867777,-0.20990667642245178,0.9882688056694595,-1.3252072247899733,1.073117258116249,1.0060727414600596,-0.8633020020639666,0.5241155869397992
301,1,1,-1.3290688862364683,-0.7261613152860675,0,2,27,42,4,3,2,39.0,0.9060938471360891,1.165178003711527,0.9882688056694595,-0.9137948600955433,0.1905828291207127,-0.38595929877608465,-0.8213753382085667,0.8660309146787496
3420,3,6,1.3461905466066642,1.1515819876353888,8,2,5,13,13,2,0,43.0,1.4824787401479869,0.4776356636445376,-1.0118704488730614,1.074698235927535,0.42636053905438076,-0.1611942882087832,0.0014354399536547395,-0.6236283535923591
9804,0,5,-1.3290688862364683,-0.2551923875774854,7,3,28,43,2,3,0,26.0,-0.1130767915008428,-0.20990667642245178,0.9882688056694595,1.486110600621965,-0.9846556934810736,-0.8921527679528645,0.5691923463288606,0.20139595067862684
1060,3,10,-0.4373157419554242,1.9917218716988752,7,3,40,27,4,3,1,60.0,-1.655192664194927,0.8214068336780322,0.9882688056694595,-0.2966763130538983,0.4962024031163037,1.0117390862642774,-0.5837909096946344,-0.359922887681529
3444,3,10,-1.3290688862364683,2.1405349703845733,0,2,14,38,24,3,1,32.0,-0.14361373947498307,-0.5536778464559464,0.9882688056694595,-1.0509323149936867,1.1844430836461082,-0.9299283999809823,-0.6536686827869674,-0.3712932726130076
1069,3,10,-1.3290688862364683,1.766458087699371,2,3,25,31,18,3,0,62.0,-1.7239007971367426,-0.20990667642245178,0.9882688056694595,-1.3252072247899733,0.45352516356891726,-1.1924690425764017,-0.8633020020639666,-0.3406188207601968
2205,0,5,-1.3290688862364683,-1.0172462775503996,3,1,39,36,9,3,0,25.0,1.077864179490628,0.4776356636445376,0.9882688056694595,-0.6395199502992567,0.9310469738335028,0.445104605842509,-0.6536686827869674,2.3432417768083176
9435,0,2,1.3461905466066642,-0.6251809983207727,8,2,47,16,21,3,0,28.0,0.6503469078526642,1.165178003711527,0.9882688056694595,1.0061295084784634,-1.5897880654185996,1.3082777976850029,-0.23440204423296926,0.6466237356310671
7339,1,1,-0.4373157419554242,-0.3414549255518871,0,2,49,28,11,2,0,50.0,-0.02910018457195702,-0.20990667642245178,0.9882688056694595,-1.59948213458626,-1.5254914347847086,-0.8128239406938169,-1.0030575482486328,0.27481650242943995
8208,3,10,1.3461905466066642,2.0644931122649584,6,2,27,42,4,3,2,22.0,0.7247807185396312,0.13386449361104288,0.9882688056694595,1.6232480555201083,-0.8109986365070057,-1.5966683052772632,0.39449791359802805,-0.36560839796885064
7679,0,0,-0.4373157419554242,-0.780535332113534,2,0,52,29,28,3,0,29.0,-0.8478721021285933,-1.5849913565564304,-1.0118704488730614,-0.5023824954011133,-1.6901638097488005,1.6444809227352521,0.8137645521520263,-0.6236283535923591
4642,3,7,-0.4373157419554242,1.0661371040493701,6,2,3,3,29,3,1,35.0,-0.5005143189227476,0.13386449361104288,-1.0118704488730614,-0.8452261326464716,1.2380002115649495,0.4791026746678151,-0.6836162998265387,-0.6236283535923591
7683,0,2,-1.3290688862364683,-0.4125908573412043,6,2,46,40,26,3,1,57.0,1.589358058057478,1.5089491737450216,0.9882688056694595,-0.0909701307066833,0.5210506643001434,-0.5975028381335449,-0.6155535338275131,0.34597235356635087
9007,1,1,-1.3290688862364683,-0.1051528073092132,6,2,8,7,15,3,0,52.0,-0.678010329022438,0.8214068336780322,-1.0118704488730614,1.6232480555201083,-1.3547122837669612,0.9248551325996063,0.06840163916714061,-0.6236283535923591
7996,0,0,-0.4373157419554242,-0.3488138150473337,1,0,53,17,1,0,2,31.0,0.6255356376236753,-0.8974490164894412,0.9882688056694595,1.28040441827475,-0.7954860214741564,0.7567535700744816,1.2330311907060245,0.28168943375472366
5600,3,3,1.3461905466066642,2.7186166229713224,5,3,33,22,4,3,0,33.0,-1.590301649749879,0.13386449361104288,-1.0118704488730614,-0.7766574051974,-1.3117542729067633,-0.2046362650411188,-0.6536686827869674,-0.6236283535923591
9151,3,10,-1.3290688862364683,2.1135523755679357,9,2,37,23,26,3,2,65.0,1.0473272315164879,-0.20990667642245178,-1.0118704488730614,1.0061295084784634,1.3847032225090892,-1.581558052466016,0.3246201405056951,-0.6236283535923591
7022,0,2,-0.4373157419554242,-0.9837224476266985,4,2,39,36,9,3,1,56.0,1.0206074020391152,0.8214068336780322,-1.0118704488730614,-0.7766574051974,-1.1964274561693367,1.4612691073988804,-0.7468390469100782,-0.6236283535923591
4893,3,6,0.45443740232561997,1.7574638894271584,4,2,40,27,4,3,1,29.0,-0.4661602524518398,-0.20990667642245178,-1.0118704488730614,0.18330477908960335,0.21697533252501722,-0.5087301028674678,-0.09464649804830312,-0.6236283535923591
225,3,7,-0.4373157419554242,1.3081628030107249,9,3,33,22,4,3,1,48.0,-0.5157827929098178,-0.20990667642245178,-1.0118704488730614,0.8689920535803201,0.6422736786066171,0.6736471796126222,0.2547423674133619,-0.6236283535923591
3354,1,9,1.3461905466066642,0.2415326533651598,2,3,2,35,23,0,0,25.0,0.2762692951694458,0.8214068336780322,-1.0118704488730614,0.3204422339877467,0.22216960181203468,0.6188725131718513,-0.3741575904176353,-0.6236283535923591
5895,3,6,-1.3290688862364683,1.8825650108497507,1,0,35,15,6,1,1,28.0,0.35070310585641273,-1.2412201865229358,0.9882688056694595,1.1432669633766066,-0.334880682806479,0.5433212491156155,1.8619311485370218,-0.350908758965847
8754,3,6,-1.3290688862364683,0.8596793709826741,6,2,36,34,9,3,0,43.0,1.4519417921738467,-1.5849913565564304,0.9882688056694595,0.5947171437840334,-1.0994209675928766,0.8247497077250938,2.4908311063680193,-0.2223827793547088
3436,0,0,-1.3290688862364683,-0.25233059721814505,5,3,28,43,2,3,0,42.0,0.7801289367427604,-0.20990667642245178,0.9882688056694595,1.2118356908256784,0.11196686153342254,1.0419595918867717,0.42943680014419466,0.199165294004275
1693,3,7,-1.3290688862364683,-0.11169404241627684,7,3,17,5,16,3,1,54.0,-1.6761868159271485,0.13386449361104288,-1.0118704488730614,-0.36524504050296996,1.51589361842038,-1.6571093165222517,-0.47398298054953963,-0.6236283535923591
6893,1,9,-1.3290688862364683,-0.7061287827706852,5,3,19,21,27,2,2,67.0,1.0912240942293145,-1.5849913565564304,-1.0118704488730614,-1.2566384973409017,-0.7443154497142148,1.5651520954762046,-0.3392187038714688,-0.6236283535923591
1045,0,2,-0.4373157419554242,-0.11537348716400014,6,2,37,23,26,3,1,18.0,1.5931751765542455,1.5089491737450216,0.9882688056694595,0.7318545986821767,0.6243745074148679,0.1920078712541191,-0.38686264007078675,0.10489857993284121
3446,0,5,0.45443740232561997,-0.4882238882666276,7,3,36,34,9,3,1,26.0,1.2210061231194107,-1.5849913565564304,-1.0118704488730614,-0.982363587544615,0.3871929409171412,-0.4803983788463794,0.08004793468252941,-0.6236283535923591
8050,3,6,-0.4373157419554242,2.241515287349868,7,3,49,28,11,2,0,69.0,-0.05009433630417846,-0.20990667642245178,-1.0118704488730614,0.1147360516405317,0.9704251504553509,-1.7288830173756757,-0.1295853845944697,-0.6236283535923591
9146,1,9,-0.4373157419554242,-1.0589466513579302,2,0,26,20,20,3,1,31.0,-0.0710884880363999,-0.8974490164894412,-1.0118704488730614,-0.15953885815575497,-1.6270604571943597,0.32800014655534354,0.1324562645017792,-0.6236283535923591
9981,0,0,-0.4373157419554242,-0.5013063584807549,3,1,24,1,10,3,1,40.0,0.5110220827206492,0.8214068336780322,0.9882688056694595,0.9375607810293917,0.9328719873667791,0.4885465826748446,-0.16452427114063628,0.45223667349233065
4735,0,5,1.3461905466066642,-0.3578080133195463,5,3,7,4,30,2,1,37.0,0.5148392012174168,0.4776356636445376,-1.0118704488730614,-0.6395199502992567,0.4981678023059858,1.051403499893801,-0.6536686827869674,-0.6236283535923591
4496,3,3,1.3461905466066642,2.198997259153954,0,0,14,38,24,3,1,70.0,0.33734319111772637,-0.5536778464559464,-1.0118704488730614,-0.6395199502992567,-1.0921911062879741,1.2270601888245494,-0.4021086996545685,-0.6236283535923591
1218,3,7,-1.3290688862364683,-0.8201915699501074,2,2,31,37,4,3,1,44.0,-1.220041155563428,-0.8974490164894412,-1.0118704488730614,-1.1880697698918299,1.594720164492279,-1.1943578241778077,-0.6536686827869674,-0.6236283535923591
6015,3,6,-0.4373157419554242,2.403410856249693,5,3,35,15,6,1,1,26.0,-0.9604770977832356,1.165178003711527,0.9882688056694595,-0.6395199502992567,-1.6531721892858524,1.57648478508464,-0.7375220104977671,-0.3891525414153986
9719,2,11,-1.3290688862364683,-0.6178221088253261,0,3,23,26,5,3,1,42.0,0.9423564728553807,-1.2412201865229358,0.9882688056694595,1.486110600621965,-1.7006225411510385,0.20900690566677216,2.211320013998687,0.6331343329136502
3987,3,10,-0.4373157419554242,2.3788812245982043,3,1,7,4,30,2,0,26.0,1.137029516190525,0.4776356636445376,-1.0118704488730614,-0.6395199502992567,1.264182136484645,-0.5729486773152682,-0.6536686827869674,-0.6236283535923591
4911,3,7,-0.4373157419554242,1.8007995720114551,3,1,24,1,10,3,2,45.0,1.5206499251156622,-0.20990667642245178,0.9882688056694595,-0.36524504050296996,0.6183379241894151,0.23733862968786057,-0.3741575904176353,-0.343742300034655
9492,3,3,0.45443740232561997,-0.25641886916005985,1,0,18,44,25,2,1,59.0,1.7191400869475741,0.13386449361104288,0.9882688056694595,-1.4623446796881168,0.06648190885791877,-0.9015966759598939,-0.9531448531826805,0.20235565324272647
4493,2,11,0.45443740232561997,-0.97309294057772,2,3,47,16,21,3,2,60.0,1.0416015537713366,-1.5849913565564304,0.9882688056694595,-0.22810758560482663,1.078451913059672,1.5632633138747987,1.2330311907060245,1.9553217113322
6944,2,11,0.45443740232561997,-0.5438243866766685,0,2,19,21,27,2,2,31.0,-0.8765004908543498,0.4776356636445376,-1.0118704488730614,-0.22810758560482663,0.9146218520340156,1.0872903503205131,-0.4964436933292181,-0.6236283535923591
5699,0,2,-0.4373157419554242,-0.46124129344999004,7,3,15,47,8,2,1,52.0,-0.6188449923225412,0.8214068336780322,0.9882688056694595,-0.43381376795204163,1.1646487060928794,-0.9563713424006649,-0.6303760917561898,0.40149809184926055
8352,0,5,-0.4373157419554242,-0.31651646670620703,0,2,56,25,7,2,2,67.0,-1.523502076056447,-1.5849913565564304,0.9882688056694595,1.4175418731728935,0.09645424650057344,-0.4728432524407558,3.7486310220300134,0.2522814957611302
956,0,5,-1.3290688862364683,-0.26786603059742115,5,3,48,4,0,3,1,54.0,-0.5081485559162827,-0.20990667642245178,0.9882688056694595,-1.393775952239045,-0.5382994989385926,-0.16497185141159498,-0.8982408886101332,0.2114217262303323
2869,3,10,0.45443740232561997,-0.13050009334908472,9,2,21,33,12,3,1,30.0,-1.4147141988985723,-0.20990667642245178,0.9882688056694595,0.8689920535803201,-0.5067127262472707,1.0759576607120778,0.2547423674133619,0.11423543360115865
4433,3,6,-0.4373157419554242,0.8065318357377819,2,3,52,29,28,3,0,70.0,1.6485233947573747,0.4776356636445376,0.9882688056694595,-0.8452261326464716,-1.6489606195936761,0.42243922662563826,-0.7322811775158421,-0.21231096536534894
4973,3,7,1.3461905466066642,1.1479025428876657,6,2,45,32,20,3,0,36.0,-1.2563037812827196,1.165178003711527,-1.0118704488730614,1.3489731457238217,0.15113445967066166,1.6747014283577464,-0.1295853845944697,-0.6236283535923591
2961,3,7,-1.3290688862364683,-0.34922264224152527,8,2,4,48,23,0,1,37.0,-0.9967397235025272,0.13386449361104288,-1.0118704488730614,1.6232480555201083,1.650032113116194,0.9890737070474067,0.39449791359802805,-0.6236283535923591
